0.000000,0.000007,0.000013,0.000059,0.000111,0.000671,0.004251,0.006706,0.006667,0.013379,0.026048,0.047096,0.078926,0.113861,0.115514,0.117852,0.112415,0.108249,0.106048,0.109564,0.064740,0.036563,0.032246,0.032272,0.031009,0.035788,0.035794,0.029277,0.034264,0.045339,0.057155,0.064473,0.046934,0.031803,0.030924,0.033607,0.030417,0.029349,0.018353,0.017533,0.010326,0.006361,0.005254,0.006426,0.006921,0.007266,0.009818,0.012799,0.019811,0.029121,0.046094,0.134531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,0.000013,0.000098,0.000182,0.000905,0.003561,0.009505,0.016862,0.012051,0.012279,0.047012,0.116055,0.059896,0.049460,0.373893,0.235312,0.024473,0.011243,0.012565,0.007969,0.003704,0.002083,0.000586,0.000130,0.000117,0.000026,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000020,0.000039,0.000078,0.000306,0.001087,0.002923,0.007663,0.025456,0.083919,0.086113,0.069486,0.436152,0.135937,0.038118,0.014102,0.009414,0.008385,0.013268,0.020020,0.016549,0.009844,0.005820,0.004766,0.005189,0.003125,0.001387,0.000456,0.000280,0.000098,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000,0.000000,0.095000,0.000000,0.000000,0.000000,0.000000,0.212000,0.000000,0.000000,0.000000,0.080000,0.017000,0.000000,0.000000,0.000000,0.083000,0.012000,0.000000,0.000000,0.063000,0.003000,0.001000,0.004000,0.061000,0.002000,0.000000,0.061000,0.000000,0.054000,0.037000,0.017000,0.018000
0.000072,0.000091,0.000156,0.000306,0.000508,0.001478,0.003581,0.006126,0.005872,0.006777,0.014635,0.027025,0.041654,0.065508,0.081126,0.088646,0.099499,0.097155,0.106732,0.105007,0.092096,0.090195,0.076973,0.063880,0.049486,0.035501,0.031178,0.025202,0.023079,0.025423,0.027370,0.024824,0.022292,0.026699,0.036354,0.044655,0.060749,0.071465,0.059095,0.049310,0.042487,0.038112,0.028919,0.020299,0.016914,0.008047,0.005228,0.004460,0.005371,0.009180,0.050267,0.082936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.000007,0.000059,0.000163,0.000566,0.002168,0.007884,0.014779,0.017240,0.013320,0.021784,0.083704,0.101654,0.051699,0.050436,0.284772,0.265085,0.035996,0.011582,0.014076,0.013835,0.005221,0.002513,0.000977,0.000312,0.000098,0.000065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,0.000033,0.000117,0.000202,0.000651,0.002311,0.005482,0.012363,0.035645,0.087318,0.087780,0.094629,0.374701,0.128496,0.044284,0.015684,0.013646,0.014473,0.018757,0.021686,0.011367,0.007025,0.004492,0.004225,0.004421,0.005267,0.002650,0.001113,0.000716,0.000332,0.000111,0.000007,0.000007,0.000000,0.000000,0.009000,0.000000,0.115000,0.000000,0.000000,0.000000,0.000000,0.254000,0.000000,0.000000,0.000000,0.083000,0.009000,0.000000,0.000000,0.000000,0.071000,0.009000,0.000000,0.000000,0.068000,0.006000,0.001000,0.010000,0.056000,0.000000,0.000000,0.055000,0.000000,0.049000,0.050000,0.021000,0.016000
0.000052,0.000098,0.000202,0.000299,0.000573,0.001491,0.003678,0.006152,0.005215,0.007018,0.014062,0.028581,0.044616,0.064095,0.080807,0.089967,0.098652,0.098301,0.104876,0.108743,0.092409,0.089238,0.076016,0.065143,0.047891,0.035801,0.029759,0.025293,0.023066,0.024883,0.028008,0.024297,0.023672,0.026315,0.035104,0.044297,0.061908,0.072057,0.058398,0.050410,0.042930,0.037578,0.029297,0.019987,0.016934,0.008112,0.005501,0.004707,0.005638,0.009062,0.049427,0.079382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.000000,0.000065,0.000156,0.000482,0.001947,0.007376,0.015814,0.017116,0.013848,0.023874,0.084336,0.098763,0.051680,0.050866,0.284837,0.263815,0.036530,0.012012,0.012721,0.014121,0.005488,0.002617,0.001016,0.000267,0.000215,0.000033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,0.000065,0.000124,0.000156,0.000762,0.002155,0.005684,0.012096,0.036699,0.084056,0.090846,0.094049,0.378281,0.125801,0.042389,0.016536,0.013704,0.014661,0.018418,0.020768,0.011947,0.006927,0.004694,0.004297,0.004564,0.004915,0.003060,0.001243,0.000801,0.000234,0.000046,0.000007,0.000000,0.000000,0.000000,0.010000,0.000000,0.110000,0.000000,0.000000,0.000000,0.000000,0.247000,0.000000,0.000000,0.000000,0.069000,0.013000,0.000000,0.000000,0.000000,0.076000,0.016000,0.000000,0.000000,0.075000,0.004000,0.003000,0.006000,0.057000,0.004000,0.000000,0.044000,0.000000,0.061000,0.051000,0.019000,0.017000
0.000072,0.000072,0.000247,0.000312,0.000664,0.001797,0.004264,0.006094,0.005384,0.008001,0.014935,0.029023,0.046797,0.067878,0.081094,0.091237,0.097754,0.097975,0.106387,0.105475,0.091152,0.089805,0.076120,0.063418,0.047142,0.035736,0.029954,0.024824,0.023763,0.025150,0.028034,0.023750,0.021628,0.025449,0.033483,0.045632,0.063236,0.071940,0.058001,0.049473,0.043034,0.038398,0.029727,0.020397,0.017637,0.008385,0.005436,0.004668,0.005410,0.009316,0.048717,0.075723,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000020,0.000046,0.000234,0.000794,0.002546,0.008203,0.015091,0.017070,0.012904,0.025495,0.088301,0.094395,0.050677,0.050072,0.283145,0.266328,0.036797,0.012415,0.013294,0.012155,0.005859,0.002591,0.000990,0.000358,0.000208,0.000013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000026,0.000111,0.000195,0.000749,0.002233,0.005573,0.013151,0.033926,0.086133,0.090208,0.093275,0.377754,0.127637,0.043691,0.015378,0.013971,0.013841,0.018177,0.020944,0.012083,0.007109,0.004928,0.003887,0.004688,0.004655,0.002943,0.001523,0.000742,0.000326,0.000111,0.000026,0.000007,0.000000,0.000000,0.003000,0.000000,0.111000,0.000000,0.000000,0.000000,0.000000,0.242000,0.000000,0.000000,0.000000,0.075000,0.020000,0.000000,0.000000,0.000000,0.072000,0.007000,0.000000,0.000000,0.069000,0.006000,0.007000,0.010000,0.057000,0.003000,0.000000,0.049000,0.000000,0.049000,0.047000,0.024000,0.025000
0.000130,0.000124,0.000267,0.000397,0.000827,0.002279,0.004258,0.005905,0.005260,0.008249,0.017051,0.030970,0.049147,0.065020,0.081569,0.093665,0.096764,0.096719,0.107409,0.106875,0.089681,0.090742,0.074219,0.062585,0.046621,0.035169,0.029544,0.025384,0.024063,0.025254,0.026719,0.023424,0.022207,0.025781,0.034525,0.044583,0.064928,0.069987,0.056484,0.050645,0.044199,0.037669,0.029473,0.021432,0.017292,0.008346,0.005618,0.004805,0.005664,0.009473,0.047923,0.072676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000033,0.000137,0.000645,0.002044,0.007227,0.014863,0.017122,0.013509,0.023027,0.084863,0.101569,0.050742,0.052539,0.294492,0.256250,0.035423,0.011322,0.012240,0.012865,0.005365,0.002363,0.000898,0.000312,0.000130,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,0.000020,0.000111,0.000202,0.000768,0.002246,0.005085,0.011875,0.036855,0.088314,0.088385,0.094531,0.375371,0.128073,0.042923,0.016335,0.013444,0.014909,0.019147,0.020651,0.011191,0.006367,0.004089,0.003672,0.004492,0.005169,0.002949,0.001452,0.000859,0.000293,0.000078,0.000091,0.000026,0.000013,0.000000,0.007000,0.000000,0.128000,0.000000,0.000000,0.000000,0.000000,0.235000,0.000000,0.000000,0.000000,0.077000,0.022000,0.000000,0.000000,0.000000,0.067000,0.011000,0.000000,0.000000,0.079000,0.006000,0.003000,0.001000,0.056000,0.003000,0.000000,0.036000,0.000000,0.057000,0.048000,0.027000,0.017000
0.000072,0.000104,0.000215,0.000443,0.000872,0.002383,0.004544,0.005814,0.005527,0.007949,0.015983,0.031563,0.049336,0.061250,0.080579,0.090514,0.096816,0.098034,0.105632,0.107806,0.090273,0.090215,0.078464,0.063828,0.048835,0.036569,0.030482,0.025697,0.023438,0.024271,0.025052,0.024141,0.022207,0.025189,0.032643,0.044421,0.066016,0.071270,0.055384,0.051699,0.044212,0.038105,0.029473,0.021628,0.018711,0.008919,0.005729,0.004928,0.005690,0.009863,0.049609,0.067604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.000059,0.000156,0.000540,0.002168,0.007057,0.013477,0.017331,0.014349,0.022689,0.085443,0.102493,0.050091,0.052656,0.289453,0.262298,0.035566,0.011491,0.012272,0.011354,0.005475,0.002240,0.000931,0.000299,0.000085,0.000013,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.000007,0.000020,0.000007,0.000163,0.000241,0.000762,0.002077,0.005111,0.011615,0.035690,0.086862,0.088796,0.097982,0.372839,0.129329,0.044876,0.016354,0.014141,0.013906,0.018750,0.019733,0.010566,0.006439,0.004531,0.003945,0.004661,0.005365,0.002689,0.001178,0.000775,0.000410,0.000111,0.000052,0.000013,0.000000,0.000000,0.006000,0.000000,0.114000,0.000000,0.000000,0.000000,0.000000,0.257000,0.000000,0.000000,0.000000,0.082000,0.022000,0.000000,0.000000,0.000000,0.070000,0.015000,0.000000,0.000000,0.070000,0.004000,0.003000,0.010000,0.051000,0.000000,0.000000,0.043000,0.000000,0.057000,0.043000,0.022000,0.015000
0.000085,0.000059,0.000176,0.000332,0.000658,0.001868,0.004408,0.006139,0.005462,0.008008,0.014479,0.029967,0.046035,0.061237,0.080645,0.085592,0.098737,0.101198,0.107812,0.111204,0.092116,0.091842,0.078145,0.064850,0.049264,0.037064,0.029772,0.024993,0.023659,0.024525,0.025534,0.023958,0.022585,0.026003,0.032786,0.045247,0.065885,0.069557,0.057383,0.051595,0.045573,0.039453,0.029635,0.020345,0.017591,0.008828,0.006048,0.005339,0.005521,0.009401,0.047728,0.063672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.000130,0.000469,0.001947,0.006413,0.014271,0.017891,0.013444,0.022103,0.084329,0.103997,0.051738,0.053203,0.284355,0.267734,0.034186,0.011855,0.012389,0.011172,0.005020,0.002168,0.000742,0.000339,0.000085,0.000013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.000007,0.000078,0.000169,0.000697,0.001927,0.004967,0.010632,0.033021,0.083743,0.091523,0.094336,0.366562,0.139362,0.046927,0.016608,0.014512,0.014102,0.019473,0.020189,0.011602,0.006530,0.004186,0.003730,0.004622,0.004954,0.002767,0.001504,0.000905,0.000306,0.000046,0.000007,0.000000,0.000000,0.000000,0.007000,0.000000,0.110000,0.000000,0.000000,0.000000,0.000000,0.239000,0.000000,0.000000,0.000000,0.064000,0.014000,0.000000,0.000000,0.000000,0.069000,0.022000,0.000000,0.000000,0.079000,0.006000,0.002000,0.006000,0.053000,0.001000,0.000000,0.045000,0.000000,0.053000,0.050000,0.026000,0.022000
0.000085,0.000078,0.000156,0.000339,0.000801,0.001921,0.004238,0.006263,0.005293,0.007604,0.014727,0.030723,0.047689,0.060579,0.077070,0.088268,0.098158,0.099622,0.113132,0.111751,0.095072,0.093151,0.080319,0.063112,0.049056,0.035944,0.029661,0.024818,0.023294,0.023210,0.024668,0.024128,0.022949,0.027331,0.033835,0.048451,0.069531,0.065892,0.056556,0.053014,0.045592,0.036185,0.028490,0.020501,0.017057,0.008177,0.005846,0.005137,0.005872,0.009857,0.047650,0.057148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,0.000117,0.000592,0.001771,0.006491,0.013952,0.016706,0.013105,0.022122,0.083236,0.103138,0.052643,0.054857,0.290156,0.264785,0.034746,0.011517,0.011719,0.010007,0.004831,0.002370,0.000788,0.000241,0.000065,0.000033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000026,0.000033,0.000046,0.000143,0.000671,0.002038,0.004935,0.011328,0.034316,0.085306,0.088796,0.099486,0.374251,0.131354,0.044271,0.016061,0.013561,0.014525,0.019232,0.020410,0.009961,0.006471,0.004180,0.003978,0.005371,0.004661,0.002227,0.001061,0.000729,0.000443,0.000098,0.000026,0.000007,0.000000,0.000000,0.006000,0.000000,0.103000,0.000000,0.000000,0.000000,0.000000,0.231000,0.000000,0.000000,0.000000,0.065000,0.022000,0.000000,0.000000,0.000000,0.088000,0.013000,0.000000,0.000000,0.076000,0.005000,0.002000,0.010000,0.055000,0.000000,0.000000,0.045000,0.000000,0.058000,0.049000,0.018000,0.013000
0.000052,0.000117,0.000085,0.000286,0.000553,0.001628,0.003594,0.006810,0.005859,0.007826,0.015189,0.027454,0.045677,0.058594,0.077337,0.089004,0.098757,0.103659,0.115384,0.114421,0.097747,0.094779,0.079395,0.065254,0.047077,0.036836,0.029115,0.023047,0.023392,0.025326,0.024264,0.024271,0.022305,0.027669,0.035794,0.052604,0.071211,0.064974,0.057044,0.051842,0.045872,0.034382,0.026803,0.018874,0.015319,0.007891,0.005781,0.005241,0.005697,0.009733,0.046133,0.052044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,0.000026,0.000098,0.000345,0.001608,0.006237,0.013418,0.017272,0.013581,0.021035,0.077507,0.110260,0.053281,0.052383,0.273099,0.280306,0.036777,0.012253,0.011022,0.010905,0.005163,0.002161,0.000788,0.000319,0.000124,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,0.000013,0.000072,0.000124,0.000645,0.001836,0.004486,0.009466,0.029173,0.080247,0.097044,0.099551,0.368223,0.138796,0.045371,0.015560,0.013835,0.014342,0.019297,0.020742,0.011602,0.006543,0.004694,0.004049,0.004831,0.004603,0.002845,0.001139,0.000645,0.000202,0.000007,0.000007,0.000000,0.000000,0.000000,0.010000,0.000000,0.109000,0.000000,0.000000,0.000000,0.000000,0.229000,0.000000,0.000000,0.000000,0.066000,0.010000,0.000000,0.000000,0.000000,0.090000,0.012000,0.000000,0.000000,0.082000,0.007000,0.001000,0.007000,0.055000,0.002000,0.000000,0.036000,0.000000,0.056000,0.041000,0.023000,0.022000
0.000091,0.000085,0.000111,0.000228,0.000456,0.001035,0.003418,0.006595,0.006738,0.008125,0.015299,0.027930,0.043314,0.057454,0.072650,0.088997,0.095059,0.107741,0.120645,0.120365,0.097174,0.092611,0.083555,0.065573,0.049154,0.035117,0.029030,0.023802,0.023086,0.023275,0.025326,0.024453,0.022591,0.027337,0.036361,0.050775,0.069629,0.066953,0.057174,0.055996,0.045853,0.033197,0.025286,0.019199,0.016387,0.008932,0.005391,0.005456,0.005690,0.009544,0.046556,0.043203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000033,0.000059,0.000273,0.001497,0.005124,0.012897,0.018581,0.013535,0.020710,0.076445,0.111263,0.055098,0.053021,0.271673,0.281068,0.036927,0.011673,0.011068,0.011217,0.004779,0.001992,0.000612,0.000358,0.000078,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,0.000117,0.000182,0.000443,0.001452,0.004128,0.010469,0.031452,0.081745,0.096250,0.102441,0.376979,0.126178,0.042806,0.016022,0.014160,0.015286,0.020020,0.020482,0.010260,0.006432,0.004499,0.004564,0.005286,0.004232,0.002383,0.000911,0.000553,0.000202,0.000046,0.000007,0.000000,0.000000,0.000000,0.013000,0.000000,0.104000,0.000000,0.000000,0.000000,0.000000,0.254000,0.000000,0.000000,0.000000,0.069000,0.015000,0.000000,0.000000,0.000000,0.081000,0.010000,0.000000,0.000000,0.087000,0.007000,0.002000,0.006000,0.038000,0.001000,0.000000,0.028000,0.000000,0.046000,0.041000,0.022000,0.021000
