0.121018,0.070404,0.010401,0.000303,0.050401,0.000002,0.060302,0.030402,0.020106,0.000100,0.040401,0.000100,0.000000,0.040102,0.081612,0.000304,0.030402,0.231515,0.201820,0.020405
0.181210,0.030704,0.030104,0.020003,0.030504,0.010000,0.000603,0.040304,0.030201,0.000001,0.060404,0.020001,0.000000,0.000401,0.070816,0.000003,0.010304,0.112315,0.232018,0.130204
0.091812,0.010307,0.040301,0.040200,0.010305,0.000100,0.070006,0.030403,0.060302,0.000000,0.070604,0.010200,0.000000,0.020004,0.120708,0.010000,0.020103,0.181123,0.172320,0.051302
0.120918,0.020103,0.060403,0.020402,0.020103,0.000001,0.020700,0.080304,0.030603,0.010000,0.050706,0.000102,0.010000,0.030200,0.071207,0.010100,0.010201,0.121811,0.251723,0.070513
0.121209,0.040201,0.030604,0.040204,0.020201,0.030000,0.040207,0.050803,0.010306,0.000100,0.020507,0.020001,0.000100,0.010302,0.040712,0.080101,0.020102,0.121218,0.272517,0.040705
0.091212,0.030402,0.030306,0.070402,0.030202,0.010300,0.050402,0.020508,0.010103,0.010001,0.030205,0.010200,0.000001,0.050103,0.110407,0.030801,0.030201,0.171212,0.152725,0.070407
0.130912,0.020304,0.000303,0.030704,0.040302,0.010103,0.050504,0.060205,0.050101,0.000100,0.010302,0.010102,0.020000,0.040501,0.081104,0.010308,0.000302,0.131712,0.251527,0.060704
0.111309,0.030203,0.000003,0.010307,0.020403,0.010101,0.050505,0.030602,0.030501,0.000001,0.030103,0.000101,0.000200,0.010405,0.150811,0.040103,0.020003,0.151317,0.242515,0.070607
0.141113,0.030302,0.030000,0.020103,0.070204,0.020101,0.050505,0.050306,0.010305,0.000000,0.010301,0.000001,0.000002,0.030104,0.181508,0.030401,0.030200,0.101513,0.132425,0.070706
0.101411,0.020303,0.060300,0.000201,0.030702,0.010201,0.060505,0.020503,0.040103,0.010000,0.030103,0.000000,0.010000,0.020301,0.071815,0.030304,0.010302,0.171015,0.201324,0.110707
0.051014,0.040203,0.000603,0.030002,0.040307,0.030102,0.050605,0.050205,0.040401,0.000100,0.030301,0.010000,0.010100,0.010203,0.100718,0.020303,0.030103,0.171710,0.262013,0.031107
0.120510,0.020402,0.020006,0.040300,0.030403,0.030301,0.030506,0.040502,0.020404,0.000001,0.000303,0.010100,0.000101,0.070102,0.111007,0.020203,0.030301,0.171717,0.182620,0.060311
0.121205,0.020204,0.010200,0.020403,0.040304,0.040303,0.070305,0.050405,0.030204,0.000000,0.000003,0.010101,0.000001,0.040701,0.081110,0.050202,0.040303,0.181717,0.191826,0.010603
0.171212,0.040202,0.030102,0.000204,0.030403,0.000403,0.070703,0.060504,0.010302,0.000000,0.020000,0.010101,0.000000,0.040407,0.080811,0.010502,0.020403,0.121817,0.201918,0.090106
0.141712,0.020402,0.040301,0.030002,0.050304,0.020004,0.050707,0.020605,0.010103,0.010000,0.030200,0.000101,0.020000,0.060404,0.110808,0.030105,0.020204,0.101218,0.202019,0.040901
0.111417,0.020204,0.030403,0.010300,0.020503,0.010200,0.060507,0.050206,0.020101,0.000100,0.040302,0.010001,0.000200,0.020604,0.081108,0.030301,0.030202,0.171012,0.242020,0.050409
0.131114,0.020202,0.030304,0.020103,0.020205,0.030102,0.070605,0.040502,0.030201,0.000001,0.020403,0.000100,0.000002,0.010206,0.070811,0.010303,0.010302,0.151710,0.232420,0.110504
0.071311,0.010202,0.030303,0.020201,0.060202,0.010301,0.050706,0.030405,0.030302,0.000000,0.020204,0.020001,0.010000,0.050102,0.100708,0.040103,0.030103,0.141517,0.212324,0.071105
0.070713,0.100102,0.030303,0.030202,0.030602,0.010103,0.040507,0.020304,0.010303,0.010000,0.030202,0.020200,0.000100,0.120501,0.081007,0.010401,0.030301,0.111415,0.172123,0.080711
0.060707,0.071001,0.000303,0.030302,0.030306,0.010101,0.030405,0.040203,0.010103,0.000100,0.010302,0.010202,0.000001,0.131205,0.110810,0.010104,0.010303,0.161114,0.161721,0.120807
0.020607,0.050710,0.060003,0.040303,0.020303,0.010101,0.020304,0.040402,0.020101,0.000001,0.000103,0.010102,0.010000,0.331312,0.061108,0.020101,0.010103,0.051611,0.101617,0.131208
0.020206,0.030507,0.020600,0.010403,0.040203,0.000101,0.010203,0.030404,0.000201,0.010000,0.000001,0.000101,0.000100,0.463313,0.060611,0.010201,0.000101,0.050516,0.121016,0.131312
0.000202,0.000305,0.010206,0.010104,0.090402,0.010001,0.010102,0.040304,0.020002,0.000100,0.000000,0.000001,0.000001,0.504633,0.030606,0.010102,0.010001,0.020505,0.081210,0.161313
0.040002,0.000003,0.020102,0.000101,0.200904,0.000100,0.000101,0.060403,0.000200,0.010001,0.000000,0.000000,0.010000,0.415046,0.020306,0.000101,0.010100,0.000205,0.060812,0.161613
0.170400,0.000000,0.020201,0.000001,0.212009,0.000001,0.010001,0.020604,0.000002,0.000100,0.010000,0.000000,0.000100,0.394150,0.010203,0.000001,0.010101,0.000002,0.020608,0.131616
0.061704,0.020000,0.000202,0.000000,0.242120,0.000000,0.000100,0.020206,0.000000,0.000001,0.010100,0.000000,0.020001,0.423941,0.010102,0.000000,0.000101,0.040000,0.030206,0.131316
0.090617,0.070200,0.030002,0.000000,0.282421,0.020000,0.000001,0.060202,0.000000,0.000000,0.000101,0.000000,0.050200,0.164239,0.030101,0.000000,0.000001,0.120400,0.000302,0.091313
0.110906,0.060702,0.020300,0.000000,0.282824,0.000200,0.010000,0.080602,0.000000,0.000000,0.000001,0.000000,0.100502,0.131642,0.010301,0.000000,0.000000,0.141204,0.010003,0.050913
0.141109,0.050607,0.000203,0.000000,0.242828,0.000002,0.000100,0.100806,0.000000,0.000000,0.020000,0.000000,0.051005,0.061316,0.020103,0.000000,0.000000,0.191412,0.030100,0.100509
0.051411,0.090506,0.010002,0.000000,0.272428,0.010000,0.000001,0.091008,0.000000,0.000000,0.010200,0.000000,0.080510,0.000613,0.010201,0.000000,0.000000,0.231914,0.070301,0.081005
0.130514,0.120905,0.000100,0.000000,0.152724,0.000100,0.010000,0.070910,0.000000,0.000000,0.010102,0.000000,0.160805,0.000006,0.020102,0.000000,0.000000,0.172319,0.070703,0.090810
0.091305,0.061209,0.010001,0.000000,0.211527,0.000001,0.000100,0.090709,0.000000,0.000000,0.000101,0.000000,0.101608,0.000000,0.030201,0.000000,0.000000,0.181723,0.130707,0.100908
0.100913,0.120612,0.000100,0.000000,0.192115,0.000000,0.000001,0.100907,0.000000,0.000000,0.010001,0.000000,0.111016,0.000000,0.020302,0.010000,0.000000,0.161817,0.041307,0.141009
0.071009,0.111206,0.010001,0.000000,0.231921,0.000000,0.000000,0.051009,0.010000,0.000000,0.000100,0.000000,0.141110,0.000000,0.020203,0.000100,0.000000,0.111618,0.090413,0.161410
0.040710,0.171112,0.000100,0.000000,0.172319,0.000000,0.010000,0.090510,0.000100,0.000000,0.000001,0.000000,0.131411,0.010000,0.060202,0.010001,0.000000,0.111116,0.080904,0.121614
0.100407,0.141711,0.000001,0.000000,0.171723,0.000000,0.000100,0.080905,0.020001,0.000000,0.000000,0.000000,0.101314,0.000100,0.060602,0.010100,0.000000,0.111111,0.080809,0.131216
0.161004,0.071417,0.000000,0.000000,0.121717,0.000000,0.010001,0.100809,0.010200,0.000000,0.000000,0.000000,0.101013,0.050001,0.010606,0.010101,0.000000,0.151111,0.070808,0.141312
0.111610,0.100714,0.010000,0.010000,0.141217,0.000000,0.010100,0.071008,0.020102,0.000000,0.000000,0.010000,0.081010,0.060500,0.050106,0.010101,0.000000,0.111511,0.070708,0.141413
0.101116,0.151007,0.000100,0.000100,0.071412,0.000000,0.000101,0.080710,0.010201,0.000000,0.000000,0.000100,0.050810,0.070605,0.090501,0.010101,0.000000,0.131115,0.120707,0.121414
0.131011,0.081510,0.010001,0.010001,0.170714,0.000000,0.000001,0.070807,0.000102,0.000000,0.000000,0.000001,0.050508,0.050706,0.000905,0.030101,0.000000,0.101311,0.081207,0.221214
0.141310,0.150815,0.000100,0.000100,0.041707,0.000000,0.010000,0.080708,0.010001,0.000000,0.000000,0.000000,0.040505,0.070507,0.020009,0.010301,0.000000,0.181013,0.090812,0.162212
0.091413,0.081508,0.000001,0.000001,0.180417,0.000000,0.000100,0.050807,0.010100,0.000000,0.010000,0.000000,0.100405,0.060705,0.030200,0.000103,0.000000,0.111810,0.050908,0.231622
0.160914,0.050815,0.000000,0.010000,0.191804,0.010000,0.000001,0.070508,0.000101,0.000000,0.020100,0.000000,0.031004,0.070607,0.050302,0.010001,0.000000,0.141118,0.040509,0.152316
0.131609,0.070508,0.000000,0.000100,0.151918,0.000100,0.000000,0.070705,0.000001,0.000000,0.000201,0.000000,0.170310,0.060706,0.050503,0.000100,0.000000,0.071411,0.060405,0.171523
0.141316,0.120705,0.000000,0.000001,0.091519,0.000001,0.000000,0.070707,0.010000,0.000000,0.020002,0.000000,0.091703,0.030607,0.030505,0.000001,0.000000,0.100714,0.100604,0.201715
0.231413,0.081207,0.000000,0.000000,0.160915,0.000000,0.000000,0.050707,0.010100,0.000000,0.010200,0.000000,0.090917,0.020306,0.030305,0.000000,0.000000,0.151007,0.051006,0.122017
0.112314,0.070812,0.000000,0.000000,0.211609,0.010000,0.010000,0.040507,0.010101,0.000000,0.020102,0.000000,0.060909,0.050203,0.020303,0.000000,0.000000,0.061510,0.110510,0.221220
0.081123,0.110708,0.010000,0.000000,0.232116,0.000100,0.010100,0.050405,0.000101,0.000000,0.000201,0.000000,0.090609,0.080502,0.020203,0.000000,0.000000,0.110615,0.051105,0.162212
0.100811,0.131107,0.000100,0.000000,0.242321,0.000001,0.000101,0.050504,0.000001,0.000000,0.000002,0.000000,0.010906,0.100805,0.000202,0.000000,0.000000,0.031106,0.040511,0.301622
0.131008,0.081311,0.000001,0.000000,0.312423,0.000000,0.000001,0.030505,0.000000,0.000000,0.010000,0.000000,0.010109,0.111008,0.000002,0.000000,0.000000,0.070311,0.000405,0.253016
0.111310,0.110813,0.000000,0.000000,0.293124,0.000000,0.000000,0.000305,0.000000,0.000000,0.000100,0.000000,0.010101,0.031110,0.000000,0.010000,0.000000,0.030703,0.000004,0.412530
0.221113,0.101108,0.000000,0.000000,0.312931,0.000000,0.000000,0.010003,0.000000,0.000000,0.010001,0.000000,0.020101,0.000311,0.010000,0.000100,0.000000,0.060307,0.040000,0.224125
0.142211,0.041011,0.010000,0.010000,0.263129,0.000000,0.000000,0.040100,0.000000,0.000000,0.010100,0.000000,0.000201,0.010003,0.040100,0.000001,0.000000,0.160603,0.090400,0.192241
0.151422,0.060410,0.010100,0.000100,0.172631,0.000000,0.000000,0.080401,0.010000,0.000000,0.000101,0.000000,0.050002,0.000100,0.060401,0.000000,0.000000,0.161606,0.080904,0.171922
0.051514,0.080604,0.010101,0.000001,0.011726,0.000000,0.000000,0.140804,0.030100,0.000000,0.000001,0.000000,0.040500,0.000001,0.110604,0.000000,0.000000,0.191616,0.190809,0.151719
0.040515,0.050806,0.010101,0.000000,0.010117,0.000000,0.000000,0.131408,0.050301,0.000000,0.010000,0.000000,0.110405,0.000000,0.141106,0.000000,0.000000,0.141916,0.241908,0.071517
0.060405,0.080508,0.010101,0.000000,0.010101,0.000000,0.020000,0.151314,0.070503,0.000000,0.000100,0.000000,0.081104,0.000000,0.101411,0.000000,0.000000,0.331419,0.032419,0.060715
0.050604,0.100805,0.020101,0.000000,0.010101,0.000000,0.010200,0.191513,0.050705,0.000000,0.020001,0.000000,0.110811,0.000000,0.101014,0.010000,0.000000,0.203314,0.090324,0.040607
0.110506,0.131008,0.000201,0.010000,0.000101,0.000000,0.020102,0.191915,0.050507,0.000000,0.000200,0.000000,0.221108,0.000000,0.061010,0.000100,0.000000,0.142033,0.060903,0.010406
0.101105,0.131310,0.020002,0.050100,0.010001,0.000000,0.010201,0.111919,0.120505,0.000000,0.000002,0.000000,0.212211,0.000000,0.090610,0.020001,0.000000,0.081420,0.030609,0.020104
0.141011,0.301313,0.040200,0.020501,0.020100,0.000000,0.000102,0.151119,0.061205,0.000000,0.010000,0.000000,0.122122,0.000000,0.010906,0.000200,0.000000,0.080814,0.020306,0.030201
0.211410,0.233013,0.010402,0.020205,0.040201,0.000000,0.000001,0.141511,0.050612,0.000000,0.010100,0.000000,0.121221,0.000000,0.030109,0.040002,0.000000,0.060808,0.030203,0.010302
0.242114,0.272330,0.010104,0.020202,0.050402,0.010000,0.010000,0.121415,0.040506,0.000000,0.000101,0.000000,0.161212,0.000000,0.020301,0.000400,0.000000,0.030608,0.020302,0.000103
0.232421,0.242723,0.040101,0.020202,0.000504,0.000100,0.000100,0.111214,0.040405,0.000000,0.000001,0.000000,0.081612,0.000000,0.060203,0.020004,0.000000,0.090306,0.060203,0.010001
0.242324,0.232427,0.020401,0.020202,0.010005,0.010001,0.020001,0.121112,0.020404,0.000000,0.010000,0.000000,0.120816,0.000000,0.040602,0.000200,0.000000,0.080903,0.020602,0.040100
0.322423,0.262324,0.020204,0.010202,0.020100,0.000100,0.000200,0.061211,0.010204,0.000000,0.020100,0.000000,0.141208,0.000000,0.020406,0.000002,0.000000,0.050809,0.050206,0.020401
0.153224,0.312623,0.040202,0.020102,0.050201,0.020001,0.000002,0.090612,0.020102,0.000000,0.000201,0.000000,0.061412,0.000000,0.060204,0.000000,0.000000,0.130508,0.030502,0.020204
0.061532,0.353126,0.010402,0.000201,0.000502,0.000200,0.000000,0.130906,0.060201,0.000000,0.000002,0.000000,0.130614,0.000000,0.050602,0.010000,0.000000,0.141305,0.020305,0.040202
0.110615,0.283531,0.030104,0.000002,0.020005,0.000002,0.010000,0.081309,0.010602,0.000000,0.000000,0.000000,0.161306,0.000000,0.050506,0.010100,0.000000,0.161413,0.040203,0.040402
0.081106,0.292835,0.040301,0.010000,0.000200,0.000000,0.010100,0.150813,0.060106,0.000000,0.010000,0.000000,0.121613,0.000000,0.030505,0.000101,0.000000,0.081614,0.060402,0.060404
0.060811,0.202928,0.040403,0.020100,0.010002,0.000000,0.000101,0.131508,0.050601,0.000000,0.000100,0.000000,0.211216,0.000000,0.050305,0.000001,0.000000,0.140816,0.070604,0.020604
0.110608,0.192029,0.040404,0.020201,0.000100,0.000000,0.010001,0.131315,0.060506,0.000000,0.000001,0.000000,0.172112,0.000000,0.080503,0.000000,0.000000,0.101408,0.040706,0.050206
0.161106,0.211920,0.060404,0.020202,0.000001,0.000000,0.030100,0.081313,0.070605,0.000000,0.010000,0.000000,0.111721,0.000000,0.080805,0.010000,0.000000,0.101014,0.010407,0.050502
0.131611,0.152119,0.010604,0.020202,0.020000,0.010000,0.010301,0.120813,0.100706,0.000000,0.030100,0.010000,0.101117,0.000000,0.080808,0.010100,0.000000,0.141010,0.020104,0.040505
0.121316,0.181521,0.000106,0.010202,0.040200,0.000100,0.020103,0.121208,0.091007,0.000000,0.030301,0.000100,0.171011,0.000000,0.060808,0.020101,0.000000,0.091410,0.020201,0.030405
0.111213,0.171815,0.050001,0.010102,0.020402,0.000001,0.020201,0.141212,0.040910,0.000000,0.040303,0.000001,0.191710,0.000000,0.050608,0.010201,0.000000,0.110914,0.010202,0.030304
0.141112,0.171718,0.050500,0.010101,0.030204,0.000000,0.010202,0.091412,0.120409,0.000000,0.020403,0.000000,0.151917,0.000000,0.050506,0.020102,0.000000,0.101109,0.030102,0.010303
0.111411,0.161717,0.070505,0.010101,0.040302,0.000000,0.020102,0.170914,0.071204,0.000000,0.000204,0.010000,0.131519,0.000000,0.020505,0.000201,0.000000,0.131011,0.060301,0.000103
0.201114,0.121617,0.060705,0.010101,0.070403,0.010000,0.020201,0.121709,0.060712,0.000000,0.040002,0.000100,0.151315,0.000000,0.020205,0.020002,0.000000,0.071310,0.030603,0.000001
0.142011,0.171216,0.020607,0.020101,0.040704,0.010100,0.040202,0.171217,0.100607,0.000000,0.010400,0.000001,0.081513,0.000000,0.050202,0.010200,0.000000,0.120713,0.020306,0.000000
0.151420,0.171712,0.030206,0.010201,0.060407,0.010101,0.030402,0.121712,0.081006,0.000000,0.010104,0.000000,0.100815,0.020000,0.050502,0.000102,0.000000,0.051207,0.100203,0.010000
0.161514,0.131717,0.030302,0.000102,0.110604,0.010101,0.030304,0.111217,0.040810,0.000000,0.010101,0.000000,0.091008,0.020200,0.060505,0.000001,0.000000,0.100512,0.031002,0.070100
0.061615,0.161317,0.020303,0.000001,0.031106,0.010101,0.020303,0.111112,0.040408,0.000000,0.000101,0.000000,0.090910,0.120202,0.080605,0.000000,0.000000,0.111005,0.120310,0.030701
0.130616,0.111613,0.030203,0.010000,0.070311,0.010101,0.000203,0.111111,0.060404,0.000000,0.000001,0.000000,0.040909,0.081202,0.060806,0.020000,0.010000,0.151110,0.041203,0.070307
0.101306,0.111116,0.020302,0.030100,0.050703,0.000101,0.010002,0.101111,0.050604,0.000000,0.030000,0.000000,0.150409,0.090812,0.060608,0.000200,0.000100,0.071511,0.080412,0.050703
0.041013,0.121111,0.010203,0.020301,0.080507,0.000001,0.010100,0.091011,0.020506,0.000000,0.020300,0.010000,0.071504,0.100908,0.090606,0.020002,0.000001,0.100715,0.090804,0.110507
0.020410,0.101211,0.030102,0.010203,0.100805,0.000000,0.020101,0.060910,0.050205,0.000000,0.000203,0.000100,0.080715,0.051009,0.080906,0.020200,0.000000,0.161007,0.070908,0.151105
0.020204,0.151012,0.010301,0.000102,0.021008,0.000000,0.050201,0.060609,0.020502,0.000000,0.020002,0.000001,0.110807,0.130510,0.050809,0.000202,0.000000,0.081610,0.120709,0.161511
0.050202,0.111510,0.040103,0.020001,0.060210,0.000000,0.020502,0.110606,0.040205,0.000000,0.020200,0.010000,0.111108,0.061305,0.040508,0.000002,0.010000,0.080816,0.061207,0.161615
0.070502,0.121115,0.010401,0.010200,0.060602,0.000000,0.010205,0.091106,0.040402,0.000000,0.010202,0.000100,0.081111,0.090613,0.070405,0.020000,0.000100,0.110808,0.050612,0.161616
0.020705,0.051211,0.030104,0.010102,0.040606,0.000000,0.020102,0.090911,0.070404,0.000000,0.000102,0.010001,0.100811,0.090906,0.030704,0.040200,0.010001,0.111108,0.110506,0.171616
0.030207,0.060512,0.030301,0.020101,0.070406,0.000000,0.010201,0.120909,0.010704,0.000000,0.030001,0.000100,0.071008,0.080909,0.050307,0.000402,0.010100,0.081111,0.161105,0.171716
0.040302,0.070605,0.020303,0.010201,0.090704,0.000000,0.010102,0.071209,0.030107,0.000000,0.020300,0.000001,0.060710,0.210809,0.030503,0.000004,0.000101,0.110811,0.071611,0.161717
0.010403,0.060706,0.010203,0.000102,0.040907,0.000000,0.020101,0.140712,0.110301,0.000000,0.010203,0.000000,0.040607,0.122108,0.080305,0.000000,0.000001,0.061108,0.070716,0.231617
0.020104,0.010607,0.020102,0.020001,0.070409,0.000000,0.000201,0.101407,0.031103,0.000000,0.010102,0.020000,0.140406,0.071221,0.060803,0.010000,0.000000,0.110611,0.100707,0.212316
0.020201,0.050106,0.030201,0.020200,0.070704,0.020000,0.010002,0.081014,0.060311,0.000000,0.030101,0.010200,0.061404,0.160712,0.050608,0.000100,0.000000,0.101106,0.131007,0.102123
0.030202,0.100501,0.030302,0.010202,0.030707,0.010200,0.050100,0.080810,0.040603,0.000000,0.020301,0.000102,0.120614,0.111607,0.060506,0.000001,0.000000,0.051011,0.071310,0.191021
0.010302,0.161005,0.020303,0.000102,0.070307,0.000102,0.010501,0.090808,0.030406,0.000000,0.000203,0.000001,0.051206,0.171116,0.060605,0.020000,0.020000,0.110510,0.100713,0.081910
0.040103,0.071610,0.010203,0.010001,0.060703,0.000001,0.000105,0.050908,0.030304,0.000000,0.000002,0.000000,0.110512,0.141711,0.070606,0.000200,0.010200,0.141105,0.091007,0.170819
0.020401,0.070716,0.010102,0.020100,0.040607,0.000000,0.000001,0.110509,0.060303,0.000000,0.010000,0.010000,0.051105,0.131417,0.120706,0.010002,0.010102,0.091411,0.100910,0.141708
0.030204,0.070707,0.020101,0.010201,0.040406,0.000000,0.020000,0.051105,0.050603,0.000000,0.010100,0.000100,0.230511,0.071314,0.041207,0.010100,0.010101,0.060914,0.111009,0.171417
0.030302,0.100707,0.040201,0.010102,0.030404,0.000000,0.000200,0.090511,0.020506,0.000000,0.010101,0.000001,0.182305,0.110713,0.070412,0.000101,0.000101,0.140609,0.061110,0.111714
0.030303,0.161007,0.020402,0.000101,0.020304,0.000000,0.010002,0.080905,0.060205,0.000000,0.000101,0.010000,0.081823,0.061107,0.060704,0.020001,0.000001,0.101406,0.100611,0.191117
0.060303,0.071610,0.010204,0.020001,0.090203,0.020000,0.030100,0.030809,0.020602,0.000000,0.020001,0.000100,0.130818,0.060611,0.070607,0.010200,0.000000,0.141014,0.071006,0.151911
0.060603,0.100716,0.010102,0.010200,0.060902,0.010200,0.020301,0.070308,0.050206,0.000000,0.010200,0.000001,0.131308,0.060606,0.060706,0.010102,0.000000,0.091410,0.080710,0.171519
0.080606,0.101007,0.010101,0.000102,0.080609,0.000102,0.020203,0.080703,0.020502,0.000000,0.030102,0.000000,0.101313,0.090606,0.060607,0.010101,0.000000,0.070914,0.050807,0.201715
0.010806,0.131010,0.030101,0.000001,0.070806,0.000001,0.030202,0.090807,0.040205,0.000000,0.000301,0.000000,0.081013,0.110906,0.050606,0.010101,0.000000,0.120709,0.060508,0.172017
0.010108,0.071310,0.000301,0.000000,0.050708,0.000000,0.020302,0.080908,0.020402,0.000000,0.000003,0.000000,0.050810,0.161109,0.070506,0.010101,0.010000,0.141207,0.140605,0.171720
0.030101,0.060713,0.010003,0.010000,0.040507,0.000000,0.040203,0.170809,0.000204,0.000000,0.030000,0.010000,0.090508,0.081611,0.070705,0.000101,0.000100,0.141412,0.071406,0.151717
0.020301,0.000607,0.020100,0.000100,0.020405,0.010000,0.020402,0.101708,0.010002,0.000000,0.020300,0.000100,0.060905,0.130816,0.120707,0.030001,0.010001,0.121414,0.120714,0.191517
0.000203,0.020006,0.040201,0.000001,0.030204,0.000100,0.050204,0.101017,0.050100,0.000000,0.000203,0.000001,0.010609,0.171308,0.041207,0.010300,0.010100,0.121214,0.181207,0.171915
0.040002,0.000200,0.010402,0.000000,0.030302,0.000001,0.010502,0.061010,0.000501,0.000000,0.000002,0.000000,0.000106,0.171713,0.090412,0.000103,0.010101,0.091212,0.151812,0.341719
0.060400,0.030002,0.020104,0.000000,0.010303,0.000000,0.030105,0.150610,0.000005,0.000000,0.030000,0.000000,0.000001,0.141717,0.060904,0.030001,0.030101,0.110912,0.161518,0.143417
0.050604,0.030300,0.010201,0.010000,0.020103,0.000000,0.020301,0.071506,0.000000,0.000000,0.030300,0.010000,0.000000,0.151417,0.080609,0.020300,0.020301,0.111109,0.231615,0.141434
0.030814,0.030609,0.010204,0.020303,0.050708,0.020202,0.030508,0.101732,0.000000,0.000000,0.020508,0.000101,0.000000,0.132843,0.081622,0.000205,0.020407,0.071829,0.285168,0.102439
0.010308,0.050306,0.010102,0.010203,0.020507,0.000202,0.040305,0.161017,0.010000,0.000000,0.020205,0.010001,0.000000,0.131328,0.030816,0.020002,0.030204,0.060718,0.262852,0.131024
0.000103,0.030503,0.000101,0.010102,0.010205,0.010002,0.030403,0.141610,0.000100,0.000000,0.040202,0.000100,0.000000,0.151313,0.090308,0.030200,0.020302,0.060607,0.282629,0.101310
0.030001,0.010305,0.010001,0.020101,0.020102,0.000100,0.040304,0.111416,0.020001,0.000000,0.000402,0.000001,0.030000,0.101513,0.050903,0.000302,0.040203,0.070606,0.292826,0.161013
0.040300,0.010103,0.010100,0.010201,0.020201,0.000001,0.020403,0.091114,0.020200,0.000000,0.020004,0.010000,0.020300,0.111015,0.090509,0.020003,0.000402,0.060706,0.342928,0.111610
0.050403,0.030101,0.020101,0.030102,0.030202,0.000000,0.030204,0.100911,0.020202,0.000000,0.010200,0.000100,0.010203,0.111110,0.060905,0.030200,0.020004,0.070607,0.323429,0.061116
0.060504,0.040301,0.010201,0.020301,0.050302,0.000000,0.030302,0.141009,0.000202,0.000000,0.010102,0.010001,0.000102,0.081111,0.070609,0.030302,0.000200,0.060706,0.303234,0.090611
0.080605,0.090403,0.010102,0.020203,0.070503,0.000000,0.040303,0.071410,0.020002,0.010000,0.020101,0.000100,0.000001,0.080811,0.050706,0.010303,0.000002,0.090607,0.303032,0.040906
0.040806,0.050904,0.010101,0.000202,0.040705,0.010000,0.070403,0.110714,0.010200,0.000100,0.030201,0.000001,0.000000,0.070808,0.060507,0.010103,0.040000,0.040906,0.323030,0.090409
0.070408,0.070509,0.000101,0.020002,0.060407,0.000100,0.030704,0.091107,0.020102,0.000001,0.010302,0.000000,0.030000,0.050708,0.070605,0.000101,0.010400,0.080409,0.223230,0.170904
